Date,age_mos,Commune,Fokontany,Sex,year
18-Apr-18,36,Moramanga,Betambako,F,2018
18-Apr-18,120,Moramanga,Tsarafasina,F,2018
18-Apr-18,60,Moramanga,Tanambao,F,2018
18-Apr-18,36,Moramanga,Tanambao,M,2018
18-Apr-18,60,Moramanga,Tanambao,F,2018
18-Apr-18,4,Moramanga,Tanambao,M,2018
18-Apr-18,144,Moramanga,Tanambao,F,2018
18-Apr-18,6,Moramanga,Tanambao,M,2018
18-Apr-18,6,Moramanga,Tanambao,F,2018
18-Apr-18,36,Moramanga,Tanambao,F,2018
18-Apr-18,60,Moramanga,Tanambao,M,2018
18-Apr-18,6,Moramanga,Tanambao,M,2018
18-Apr-18,24,Moramanga,Tanambao,F,2018
18-Apr-18,36,Moramanga,Tanambao,F,2018
18-Apr-18,24,Moramanga,Tanambao,M,2018
18-Apr-18,1,Moramanga,Tanambao,F,2018
18-Apr-18,NA,Moramanga,Tanambao,NA,2018
18-Apr-18,NA,Moramanga,Tanambao,NA,2018
18-Apr-18,NA,Moramanga,Tanambao,NA,2018
18-Apr-18,NA,Moramanga,Tanambao,NA,2018
18-Apr-18,NA,Moramanga,Tanambao,NA,2018
18-Apr-18,NA,Moramanga,Tanambao,NA,2018
18-Apr-18,NA,Moramanga,Tanambao,NA,2018
18-Apr-18,5,Moramanga,Tanambao,F,2018
18-Apr-18,12,Moramanga,Tsaralalana,F,2018
18-Apr-18,9,Moramanga,Tanambao,F,2018
18-Apr-18,84,Moramanga,Tanambao,F,2018
18-Apr-18,24,Moramanga,Tanambao,F,2018
18-Apr-18,3,Moramanga,Tanambao,M,2018
18-Apr-18,7,Moramanga,Anosimasina,M,2018
18-Apr-18,24,Moramanga,Anosimasina,F,2018
18-Apr-18,7,Moramanga,Anosimasina,F,2018
18-Apr-18,2,Moramanga,Anosimasina,M,2018
18-Apr-18,1,Moramanga,Anosimasina,F,2018
18-Apr-18,36,Moramanga,Tanambao,M,2018
18-Apr-18,120,Moramanga,Tanambao,M,2018
18-Apr-18,36,Moramanga,Tanambao,M,2018
18-Apr-18,48,Moramanga,Tanambao,F,2018
18-Apr-18,17,Moramanga,Tanambao,M,2018
18-Apr-18,24,Moramanga,Betambako,M,2018
18-Apr-18,24,Moramanga,Betambako,F,2018
18-Apr-18,3,Moramanga,Betambako,F,2018
18-Apr-18,24,Moramanga,Betambako,F,2018
18-Apr-18,17,Moramanga,Tsaralalana,M,2018
18-Apr-18,12,Moramanga,Tanambao,F,2018
18-Apr-18,6,Moramanga,Tanambao,M,2018
18-Apr-18,3,Moramanga,Tanambao,M,2018
18-Apr-18,6,Moramanga,Tanambao,F,2018
18-Apr-18,6,Moramanga,Tanambao,F,2018
18-Apr-18,24,Moramanga,Tanambao,M,2018
18-Apr-18,12,Moramanga,Betambako,F,2018
18-Apr-18,12,Moramanga,Tanambao,F,2018
18-Apr-18,48,Moramanga,Tsarafasina,F,2018
18-Apr-18,72,Moramanga,Tanambao,F,2018
18-Apr-18,96,Ambohibary,Analalava,F,2018
18-Apr-18,72,Ambohibary,Analalava,F,2018
18-Apr-18,60,Ambohibary,Analalava,M,2018
18-Apr-18,12,Moramanga,Tanambao,M,2018
18-Apr-18,36,Moramanga,Tanambao,F,2018
18-Apr-18,5,Moramanga,Tanambao,F,2018
18-Apr-18,17,Moramanga,Tanambao,M,2018
18-Apr-18,1,Moramanga,Anosimasina,M,2018
18-Apr-18,1,Moramanga,Anosimasina,F,2018
18-Apr-18,36,Moramanga,Betambako,M,2018
18-Apr-18,5,Moramanga,Betambako,M,2018
18-Apr-18,9,Moramanga,Tanambao,F,2018
18-Apr-18,96,Moramanga,Ambatolampy,F,2018
18-Apr-18,17,Moramanga,Tanambao,M,2018
18-Apr-18,24,Moramanga,Tanambao,M,2018
18-Apr-18,9,Moramanga,Betambako,F,2018
18-Apr-18,12,Moramanga,Tanambao,F,2018
18-Apr-18,9,Moramanga,Tanambao,M,2018
18-Apr-18,12,Moramanga,Tanambao,F,2018
18-Apr-18,60,Moramanga,Tanambao,M,2018
18-Apr-18,41,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,5,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,5,Moramanga,Tanambao,F,2018
18-Apr-18,24,Moramanga,Tanambao,F,2018
18-Apr-18,9,Moramanga,Tanambao,M,2018
18-Apr-18,4,Moramanga,Tanambao,M,2018
18-Apr-18,9,Moramanga,Tanambao,M,2018
18-Apr-18,17,Moramanga,Tanambao,M,2018
18-Apr-18,24,Moramanga,Moramanga ville,F,2018
18-Apr-18,5,Moramanga,Moramanga ville,F,2018
17-Apr-18,2.5,Moramanga,Tsaralalana,F,2018
17-Apr-18,48,Moramanga,Tsaralalana,M,2018
17-Apr-18,7,Moramanga,Tsaralalana,F,2018
17-Apr-18,24,Moramanga,Tsaralalana,F,2018
17-Apr-18,3,Moramanga,Tsaralalana,M,2018
17-Apr-18,3,Moramanga,Tsaralalana,M,2018
17-Apr-18,72,Moramanga,Tsaralalana,F,2018
17-Apr-18,48,Moramanga,Tsaralalana,M,2018
17-Apr-18,36,Moramanga,Tsaralalana,M,2018
17-Apr-18,24,Moramanga,Tsaralalana,M,2018
17-Apr-18,48,Moramanga,Tsaralalana,F,2018
17-Apr-18,3,Moramanga,Tsaralalana,M,2018
17-Apr-18,156,Moramanga,Tsaralalana,M,2018
17-Apr-18,60,Moramanga,Tanambao,M,2018
17-Apr-18,8,Moramanga,Tsaralalana,M,2018
17-Apr-18,1,Moramanga,Tsaralalana,M,2018
17-Apr-18,12,Moramanga,Tsaralalana,M,2018
17-Apr-18,12,Moramanga,Tsaralalana,F,2018
17-Apr-18,24,Moramanga,Tsaralalana,M,2018
17-Apr-18,8,Moramanga,Tsaralalana,M,2018
17-Apr-18,24,Moramanga,Tsaralalana,M,2018
17-Apr-18,12,Moramanga,Tsaralalana,M,2018
17-Apr-18,12,Moramanga,Tsaralalana,M,2018
17-Apr-18,4,Moramanga,Tsaralalana,F,2018
17-Apr-18,54,Moramanga,Tsaralalana,M,2018
17-Apr-18,24,Moramanga,Tsaralalana,M,2018
17-Apr-18,12,Moramanga,Tsaralalana,M,2018
17-Apr-18,7,Moramanga,Moramanga Ambony,F,2018
17-Apr-18,4,Moramanga,Tsaralalana,M,2018
17-Apr-18,120,Moramanga,Tanambao,F,2018
17-Apr-18,24,Moramanga,Tanambao,F,2018
17-Apr-18,12,Moramanga,Tsaralalana,M,2018
17-Apr-18,24,Moramanga,Tanambao,M,2018
17-Apr-18,48,Moramanga,Tanambao,F,2018
17-Apr-18,3,Moramanga,Tsaralalana,F,2018
17-Apr-18,24,Moramanga,Tanambao,F,2018
17-Apr-18,12,Moramanga,Tanambao,M,2018
17-Apr-18,5,Moramanga,Tanambao,F,2018
17-Apr-18,36,Moramanga,Tsaralalana,M,2018
17-Apr-18,84,Moramanga,Moramanga ville,M,2018
17-Apr-18,48,Moramanga,Moramanga ville,M,2018
17-Apr-18,12,Moramanga,Tsaralalana,F,2018
17-Apr-18,24,Moramanga,Tsaralalana,M,2018
17-Apr-18,6,Moramanga,Tsaralalana,M,2018
17-Apr-18,24,Moramanga,Tanambao,F,2018
17-Apr-18,60,Moramanga,Tsaralalana,M,2018
17-Apr-18,24,Moramanga,Anosimasina,F,2018
17-Apr-18,2,Moramanga,Tsaralalana,F,2018
17-Apr-18,4,Moramanga,Tsaralalana,M,2018
17-Apr-18,24,Moramanga,Tsaralalana,F,2018
17-Apr-18,3,Moramanga,Tsaralalana,F,2018
17-Apr-18,3,Moramanga,Tsaralalana,F,2018
17-Apr-18,60,Moramanga,Tsaralalana,F,2018
17-Apr-18,17,Moramanga,Tsaralalana,F,2018
17-Apr-18,24,Moramanga,Tsaralalana,F,2018
17-Apr-18,36,Moramanga,Tsarahonenana,M,2018
17-Apr-18,24,Moramanga,Tsarahonenana,M,2018
17-Apr-18,24,Moramanga,Tsarahonenana,M,2018
17-Apr-18,12,Moramanga,Tsarahonenana,M,2018
17-Apr-18,36,Moramanga,Tsarahonenana,M,2018
17-Apr-18,6,Moramanga,Tsarahonenana,M,2018
17-Apr-18,24,Moramanga,Tsarahonenana,M,2018
17-Apr-18,24,Moramanga,Tsarahonenana,F,2018
17-Apr-18,24,Moramanga,Tsarahonenana,F,2018
17-Apr-18,24,Moramanga,Tsarahonenana,M,2018
17-Apr-18,9,Moramanga,Tsarahonenana,F,2018
17-Apr-18,8,Moramanga,Tsarahonenana,M,2018
17-Apr-18,120,Moramanga,Tsarahonenana,M,2018
17-Apr-18,36,Moramanga,Tsarahonenana,M,2018
17-Apr-18,9,Moramanga,Tsarahonenana,F,2018
17-Apr-18,48,Moramanga,Tsarahonenana,F,2018
17-Apr-18,12,Moramanga,Tsarahonenana,F,2018
17-Apr-18,24,Moramanga,Tsarahonenana,M,2018
17-Apr-18,12,Moramanga,Tsarahonenana,F,2018
17-Apr-18,36,Moramanga,Tsarahonenana,M,2018
17-Apr-18,41,Moramanga,Tsarahonenana,M,2018
17-Apr-18,48,Moramanga,Tsarahonenana,F,2018
17-Apr-18,48,Moramanga,Tsarahonenana,M,2018
17-Apr-18,3,Moramanga,Tsarahonenana,F,2018
17-Apr-18,3,Moramanga,Tsarahonenana,F,2018
17-Apr-18,72,Moramanga,Tsarahonenana,F,2018
17-Apr-18,12,Moramanga,Tsarahonenana,M,2018
17-Apr-18,5,Moramanga,Tsarahonenana,M,2018
17-Apr-18,60,Moramanga,Tsarahonenana,M,2018
17-Apr-18,24,Moramanga,Tsarahonenana,F,2018
17-Apr-18,9,Moramanga,Tsarahonenana,M,2018
17-Apr-18,48,Moramanga,Tsarahonenana,F,2018
17-Apr-18,12,Moramanga,Tsarahonenana,F,2018
17-Apr-18,4,Moramanga,Tsarahonenana,M,2018
17-Apr-18,5,Moramanga,Tsarahonenana,F,2018
17-Apr-18,36,Moramanga,Tsarahonenana,F,2018
17-Apr-18,96,Moramanga,Tsarahonenana,M,2018
17-Apr-18,24,Moramanga,Tsarahonenana,M,2018
17-Apr-18,6,Moramanga,Tsarahonenana,F,2018
17-Apr-18,2,Moramanga,Tsarahonenana,F,2018
17-Apr-18,8,Moramanga,Tsarahonenana,F,2018
17-Apr-18,48,Moramanga,Tsarahonenana,M,2018
17-Apr-18,12,Moramanga,Tsarahonenana,M,2018
17-Apr-18,3,Moramanga,Tsarahonenana,F,2018
17-Apr-18,3,Moramanga,Tsarahonenana,M,2018
17-Apr-18,72,Moramanga,Tsarahonenana,M,2018
17-Apr-18,3,Moramanga,Tsarahonenana,F,2018
17-Apr-18,48,Moramanga,Tsarahonenana,F,2018
17-Apr-18,60,Moramanga,Tsarahonenana,F,2018
17-Apr-18,72,Moramanga,Tsarahonenana,F,2018
17-Apr-18,11,Moramanga,Tsarahonenana,F,2018
17-Apr-18,3,Moramanga,Mangarivotra,F,2018
17-Apr-18,36,Moramanga,Tsarahonenana,M,2018
17-Apr-18,48,Moramanga,Tsarahonenana,F,2018
17-Apr-18,36,Moramanga,Tsarahonenana,F,2018
17-Apr-18,7,Moramanga,Tsarahonenana,F,2018
17-Apr-18,36,Moramanga,Tsarahonenana,F,2018
17-Apr-18,96,Moramanga,Tsarahonenana,F,2018
17-Apr-18,96,Moramanga,Tsarahonenana,F,2018
17-Apr-18,60,Moramanga,Tsarahonenana,F,2018
17-Apr-18,9,Moramanga,Tsarahonenana,F,2018
17-Apr-18,24,Moramanga,Tsarahonenana,F,2018
17-Apr-18,36,Moramanga,Tsarahonenana,F,2018
17-Apr-18,60,Moramanga,Tsarahonenana,M,2018
17-Apr-18,24,Moramanga,Tsarahonenana,M,2018
17-Apr-18,180,Moramanga,Tsarahonenana,M,2018
17-Apr-18,84,Moramanga,Tsarahonenana,M,2018
17-Apr-18,10,Moramanga,Tsarahonenana,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,29,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,1,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,5,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,5,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,8,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,8,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,60,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,96,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,6,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,6,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,5,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,5,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,9,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,9,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,9,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,9,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,6,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,4,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,8,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,72,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,72,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,17,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,8,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,53,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,84,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,4,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,60,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,144,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,72,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,120,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,8,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,17,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,19,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,8,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,5,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,2,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,6,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,60,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,4,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,9,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,17,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,84,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,84,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,17,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,17,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,41,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,17,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,7,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,6,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,41,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,8,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,8,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,4,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,4,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,60,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,17,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,29,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,16,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,60,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,72,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,60,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,4,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,17,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,5,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,24,Ambohibary,Analalava,M,2018
18-Apr-18,9,Ambohibary,Analalava,M,2018
18-Apr-18,4,Ambohibary,Analalava,F,2018
18-Apr-18,41,Ambohibary,Analalava,M,2018
18-Apr-18,8,Ambohibary,Analalava,F,2018
18-Apr-18,36,Ambohibary,Analalava,M,2018
18-Apr-18,36,Ambohibary,Analalava,F,2018
18-Apr-18,7,Ambohibary,Analalava,M,2018
18-Apr-18,24,Ambohibary,Analalava,F,2018
18-Apr-18,36,Ambohibary,Analalava,M,2018
18-Apr-18,8,Ambohibary,Analalava,F,2018
18-Apr-18,24,Ambohibary,Analalava,M,2018
18-Apr-18,24,Ambohibary,Analalava,M,2018
18-Apr-18,8,Ambohibary,Analalava,M,2018
18-Apr-18,120,Ambohibary,Ambohibary,M,2018
18-Apr-18,12,Ambohibary,Ambohibary,M,2018
18-Apr-18,3,Ambohibary,Ambohibary,M,2018
18-Apr-18,5,Ambohibary,Ambohibary,F,2018
18-Apr-18,24,Ambohibary,Ambohibary,M,2018
18-Apr-18,7,Ambohibary,Ambohibary,F,2018
18-Apr-18,4,Ambohibary,Ambohibary,F,2018
18-Apr-18,144,Ambohibary,Ambohibary,F,2018
18-Apr-18,24,Ambohibary,Ambohibary,M,2018
18-Apr-18,29,Ambohibary,Ambohibary,M,2018
18-Apr-18,48,Ambohibary,Ambohibary,M,2018
18-Apr-18,9,Ambohibary,Ambohibary,F,2018
18-Apr-18,12,Ambohibary,Ambohibary,M,2018
18-Apr-18,12,Ambohibary,Ambohibary,F,2018
18-Apr-18,36,Moramanga,Tsilay/ vidy,M,2018
18-Apr-18,6,Moramanga,Tsilay/ vidy,F,2018
18-Apr-18,96,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,8,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,6,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,6,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,6,Moramanga,Tsarafasina,M,2018
18-Apr-18,24,Ambohibary,Ambohibary,M,2018
18-Apr-18,36,Moramanga,Andrangina,M,2018
18-Apr-18,4,Moramanga,Andrangina,M,2018
18-Apr-18,36,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,10,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,10,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,2,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,12,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,17,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,3,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,24,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,48,Moramanga,Ambohitranjavidy,F,2018
18-Apr-18,17,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,72,Moramanga,Ambohitranjavidy,M,2018
18-Apr-18,8,Moramanga,Ambohitranjavidy,F,2018
14-Apr-18,12,Moramanga,Ambarilava,F,2018
14-Apr-18,12,Moramanga,Ambarilava,M,2018
14-Apr-18,12,Moramanga,Ambarilava,F,2018
14-Apr-18,24,Moramanga,Ambarilava,F,2018
14-Apr-18,24,Moramanga,Ambarilava,M,2018
14-Apr-18,48,Moramanga,Ambarilava,M,2018
14-Apr-18,3,Moramanga,Ambarilava,M,2018
14-Apr-18,3,Moramanga,Ambarilava,M,2018
14-Apr-18,3,Moramanga,Ambarilava,F,2018
14-Apr-18,24,Moramanga,Ambarilava,F,2018
14-Apr-18,36,Moramanga,Ambarilava,F,2018
14-Apr-18,6,Moramanga,Ambarilava,M,2018
14-Apr-18,24,Moramanga,Ambarilava,M,2018
14-Apr-18,12,Moramanga,Ambarilava,M,2018
14-Apr-18,144,Moramanga,Ambarilava,M,2018
14-Apr-18,12,Moramanga,Ambarilava,M,2018
14-Apr-18,12,Moramanga,Ambarilava,F,2018
14-Apr-18,5,Moramanga,Ambarilava,F,2018
14-Apr-18,3,Moramanga,Ambarilava,F,2018
14-Apr-18,3,Moramanga,Ambarilava,F,2018
14-Apr-18,36,Moramanga,Ambarilava,F,2018
14-Apr-18,24,Moramanga,Ambarilava,M,2018
14-Apr-18,84,Moramanga,Ambarilava,M,2018
14-Apr-18,36,Moramanga,Ambarilava,F,2018
14-Apr-18,48,Moramanga,Ambarilava,M,2018
14-Apr-18,5,Moramanga,Ambarilava,M,2018
14-Apr-18,24,Moramanga,Ambarilava,M,2018
14-Apr-18,24,Moramanga,Ambarilava,F,2018
14-Apr-18,12,Moramanga,Ambarilava,F,2018
14-Apr-18,8,Moramanga,Ambarilava,M,2018
14-Apr-18,60,Moramanga,Ambarilava,M,2018
14-Apr-18,12,Moramanga,Ambarilava,M,2018
14-Apr-18,24,Moramanga,Ambarilava,F,2018
14-Apr-18,48,Moramanga,Ambarilava,F,2018
14-Apr-18,72,Moramanga,Ambarilava,F,2018
14-Apr-18,12,Moramanga,Ambarilava,F,2018
14-Apr-18,36,Moramanga,Ambarilava,M,2018
14-Apr-18,4,Moramanga,Ambarilava,M,2018
14-Apr-18,6,Moramanga,Ambarilava,F,2018
14-Apr-18,6,Moramanga,Ambarilava,M,2018
14-Apr-18,6,Moramanga,Ambarilava,M,2018
14-Apr-18,6,Moramanga,Ambarilava,F,2018
14-Apr-18,168,Moramanga,Ambarilava,M,2018
14-Apr-18,36,Moramanga,Ambarilava,F,2018
14-Apr-18,24,Moramanga,Ambarilava,F,2018
14-Apr-18,60,Moramanga,Ambarilava,F,2018
14-Apr-18,48,Moramanga,Ambarilava,M,2018
14-Apr-18,5,Moramanga,Ambarilava,M,2018
14-Apr-18,6,Moramanga,Ambarilava,F,2018
